0.363681,0.957758,0.00140249,Carlson,
0.363681,0.960173,0.00139897,Carlson,
0.372136,0.957512,0.00149687,Carlson,
0.372136,0.95756,0.00149679,Carlson,
0.372136,0.958043,0.00149604,Carlson,
0.372162,0.958475,0.00149536,Carlson,
0.376299,0.956513,0.00149712,Carlson,
0.376325,0.954432,0.00159717,Carlson,
0.376325,0.955254,0.0015958,Carlson,
0.376325,0.956462,0.00149719,Carlson,
0.380951,0.955106,0.002754,Carlson,
0.380951,0.957615,0.00139749,Carlson,
0.380951,0.958001,0.00163777,Carlson,
0.391077,0.94856,0.00315539,Carlson,
0.391103,0.948558,0.00315539,Carlson,
0.391103,0.949577,0.003152,Carlson,
0.391103,0.953158,0.00318847,Carlson,
0.392696,0.955212,0.00154206,Carlson,
0.392696,0.955501,0.0015416,Carlson,
0.39835,0.953896,0.0011567,Carlson,
0.39835,0.954667,0.00115577,Carlson,
0.409684,0.951155,0.00144655,Carlson,
0.409684,0.952697,0.00144421,Carlson,
0.409684,0.952793,0.00158847,Carlson,
0.409684,0.953323,0.00158759,Carlson,
0.415595,0.947078,0.00309534,Carlson,
0.415595,0.947561,0.0036255,Carlson,
0.41562,0.947994,0.00289906,Carlson,
0.415646,0.944215,0.00305618,Carlson,
0.416006,0.952709,0.00120182,Carlson,
0.416032,0.950492,0.00120462,Carlson,
0.416134,0.951926,0.00149144,Carlson,
0.416134,0.953224,0.00148941,Carlson,
0.41616,0.953462,0.001441,Carlson,
0.41616,0.95375,0.00168066,Carlson,
0.416263,0.949938,0.00298905,Carlson,
0.42495,0.947605,0.00135069,Carlson,
0.42495,0.947701,0.00231523,Carlson,
0.42495,0.949388,0.00115556,Carlson,
0.426286,0.949796,0.00144346,Carlson,
0.426286,0.951094,0.00144149,Carlson,
0.426312,0.95013,0.00144294,Carlson,
0.426312,0.951187,0.00144134,Carlson,
0.433945,0.949431,0.00134548,Carlson,
0.433945,0.950632,0.00230363,Carlson,
0.43397,0.948611,0.00115426,Carlson,
0.441295,0.945767,0.0028899,Carlson,
0.441295,0.947211,0.00259694,Carlson,
0.44132,0.943209,0.00289772,Carlson,
0.44132,0.945861,0.00260064,Carlson,
0.443017,0.945813,0.00231085,Carlson,
0.443017,0.949321,0.00115116,Carlson,
0.443017,0.949369,0.00134295,Carlson,
0.443556,0.945679,0.00149252,Carlson,
0.443556,0.946497,0.00125071,Carlson,
0.443556,0.946881,0.00149062,Carlson,
0.443556,0.94693,0.00125014,Carlson,
0.45232,0.9453,0.00134603,Carlson,
0.45232,0.945829,0.00235424,Carlson,
0.45232,0.948707,0.0011975,Carlson,
0.461315,0.945155,0.00119968,Carlson,
0.461315,0.946402,0.00234827,Carlson,
0.461315,0.947072,0.00138881,Carlson,
0.461469,0.944486,0.00148867,Carlson,
0.461469,0.946261,0.00148587,Carlson,
0.461495,0.945347,0.00167921,Carlson,
0.461958,0.948681,0.00138626,Carlson,
0.462035,0.94628,0.00268367,Carlson,
0.46206,0.943878,0.00158546,Carlson,
0.466635,0.944638,0.00263785,Carlson,
0.466635,0.946124,0.00263371,Carlson,
0.470567,0.942344,0.00134497,Carlson,
0.470567,0.94527,0.00114926,Carlson,
0.470567,0.946944,0.00224666,Carlson,
0.478919,0.945209,0.00143416,Carlson,
0.478945,0.942861,0.00148565,Carlson,
0.478945,0.944345,0.00143547,Carlson,
0.478945,0.944584,0.0014351,Carlson,
0.48005,0.941673,0.00134319,Carlson,
0.48005,0.944642,0.00224755,Carlson,
0.489225,0.941368,0.00229882,Carlson,
0.489225,0.94524,0.0011447,Carlson,
0.489225,0.946717,0.0013334,Carlson,
0.493055,0.938661,0.00201574,Carlson,
0.497064,0.942035,0.00148119,Carlson,
0.497064,0.94485,0.00147677,Carlson,
0.498631,0.941996,0.00229266,Carlson,
0.498657,0.942566,0.00105016,Carlson,
0.498657,0.946235,0.00137894,Carlson,
0.507935,0.940245,0.00109842,Carlson,
0.507935,0.940579,0.00224379,Carlson,
0.507935,0.942439,0.00133409,Carlson,
0.508886,0.942533,0.00247684,Carlson,
0.508937,0.939426,0.00258058,Carlson,
0.508937,0.940716,0.00147941,Carlson,
0.508937,0.941288,0.0015739,Carlson,
0.508937,0.941288,0.00171698,Carlson,
0.515825,0.940287,0.00143031,Carlson,
0.515825,0.94105,0.00147679,Carlson,
0.517649,0.938645,0.00162313,Carlson,
0.517649,0.93874,0.00119335,Carlson,
0.519628,0.937428,0.00229364,Carlson,
0.519654,0.936326,0.00200928,Carlson,
0.51968,0.936276,0.00229644,Carlson,
0.52721,0.937445,0.00109715,Carlson,
0.52721,0.938637,0.00109576,Carlson,
0.534123,0.939446,0.00161613,Carlson,
0.536847,0.93476,0.00109803,Carlson,
0.536847,0.937477,0.0022849,Carlson,
0.536847,0.938762,0.00123596,Carlson,
0.546536,0.933885,0.00109678,Carlson,
0.546536,0.937027,0.00156837,Carlson,
0.547975,0.93359,0.00233684,Carlson,
0.547975,0.934781,0.00233386,Carlson,
0.553064,0.937071,0.00151875,Carlson,
0.557536,0.935021,0.00109287,Carlson,
0.557536,0.935828,0.0015192,Carlson,
0.557664,0.93629,0.00185056,Carlson,
0.55769,0.933912,0.00142713,Carlson,
0.557716,0.940923,0.00254967,Carlson,
0.572288,0.935053,0.00156316,Carlson,
0.572288,0.936899,0.00156008,Carlson,
0.5764,0.93152,0.00194779,Carlson,
0.576425,0.931423,0.00218555,Carlson,
0.591768,0.931549,0.00151518,Carlson,
0.591768,0.933489,0.00151203,Carlson,
0.606083,0.927865,0.00284359,Carlson,
0.606083,0.930184,0.00278923,Carlson,
0.607214,0.928881,0.00151438,Carlson,
0.607368,0.928724,0.00179857,Carlson,
0.607394,0.931132,0.00132183,Carlson,
0.60742,0.931271,0.00132162,Carlson,
0.611532,0.932277,0.00155474,Carlson,
0.611532,0.933595,0.00155254,Carlson,
0.631526,0.929446,0.00145873,Carlson,
0.631809,0.930499,0.00145699,Carlson,
0.635124,0.926934,0.0026403,Carlson,
0.63515,0.924003,0.00260136,Carlson,
0.652189,0.922554,0.00141597,Carlson,
0.652215,0.920567,0.00137172,Carlson,
0.652215,0.927917,0.00154856,Carlson,
0.656455,0.927795,0.00342308,Carlson,
0.65774,0.922185,0.00136753,Carlson,
0.657894,0.922312,0.00160304,Carlson,
0.657894,0.923725,0.00103567,Carlson,
0.65792,0.922215,0.00226334,Carlson,
0.657946,0.925507,0.00234924,Carlson,
0.665373,0.922921,0.00235247,Carlson,
0.665373,0.92466,0.00239501,Carlson,
0.672286,0.922325,0.00155131,Carlson,
0.672286,0.922372,0.00155123,Carlson,
0.672338,0.922179,0.00145751,Carlson,
0.672595,0.923985,0.00145458,Carlson,
0.693078,0.921273,0.00145252,Carlson,
0.69336,0.920823,0.00145314,Carlson,
0.693926,0.917763,0.00155186,Carlson,
0.696264,0.91863,0.00267671,Carlson,
0.69629,0.9175,0.00235088,Carlson,
0.69629,0.918017,0.00230256,Carlson,
0.696316,0.917826,0.00230303,Carlson,
0.698166,0.917134,0.00376144,Carlson,
0.698192,0.915814,0.00376684,Carlson,
0.709397,0.918337,0.00117087,Carlson,
0.709397,0.918806,0.00112346,Carlson,
0.709526,0.91898,0.00219964,Carlson,
0.709551,0.91701,0.00112563,Carlson,
0.714794,0.917372,0.00149882,Carlson,
0.71482,0.919195,0.00149584,Carlson,
0.727747,0.91552,0.00182542,Carlson,
0.735328,0.915983,0.00121434,Carlson,
0.735585,0.916565,0.00149354,Carlson,
0.736177,0.918466,0.00149026,Carlson,
0.740186,0.919307,0.00376575,Carlson,
0.740211,0.917909,0.00381802,Carlson,
0.757559,0.914013,0.00116464,Carlson,
0.759358,0.910667,0.00130843,Carlson,
0.759358,0.911134,0.00130776,Carlson,
0.759821,0.914231,0.00200183,Carlson,
0.759846,0.912738,0.00219162,Carlson,
0.759846,0.914461,0.00204786,Carlson,
0.759898,0.915015,0.00213962,Carlson,
0.76162,0.911987,0.000979427,Carlson,
0.77925,0.912706,0.00111453,Carlson,
0.782308,0.91095,0.00376656,Carlson,
0.782334,0.910436,0.00372214,Carlson,
0.792485,0.907311,0.0020032,Carlson,
0.792485,0.909545,0.00199828,Carlson,
0.801326,0.908999,0.00120668,Carlson,
0.801326,0.909417,0.00120612,Carlson,
0.814459,0.908175,0.000926236,Carlson,
0.822863,0.907441,0.00124954,Carlson,
0.822863,0.908459,0.00124814,Carlson,
0.826461,0.905692,0.0039386,Carlson,
0.826461,0.906248,0.00393618,Carlson,
0.826461,0.907073,0.00148048,Carlson,
0.826461,0.908229,0.00157101,Carlson,
0.826486,0.90962,0.00396771,Carlson,
0.845864,0.902789,0.00101843,Carlson,
0.859511,0.904331,0.00184332,Carlson,
0.859537,0.902806,0.00184642,Carlson,
0.859537,0.902899,0.00184623,Carlson,
0.859562,0.902157,0.00184774,Carlson,
0.867581,0.900899,0.000969404,Carlson,
0.867606,0.902926,0.000967223,Carlson,
0.868249,0.901121,0.0010155,Carlson,
0.868249,0.902274,0.00101421,Carlson,
0.872592,0.900837,0.00378309,Carlson,
0.872592,0.901529,0.00336529,Carlson,
0.872592,0.902128,0.00382375,Carlson,
0.872592,0.902911,0.00280779,Carlson,
0.872592,0.906769,0.00343751,Carlson,
0.872618,0.90323,0.00317488,Carlson,
0.872618,0.903644,0.00381731,Carlson,
0.872618,0.904426,0.00317068,Carlson,
0.891173,0.898853,0.000967103,Carlson,
0.891173,0.901015,0.000964783,Carlson,
0.893872,0.901064,0.00146932,Carlson,
0.893897,0.899407,0.00133402,Carlson,
0.893923,0.901242,0.00146902,Carlson,
0.913635,0.898428,0.00100885,Carlson,
0.913635,0.898657,0.00114613,Carlson,
0.916925,0.896874,0.00280044,Carlson,
0.916925,0.897425,0.0026152,Carlson,
0.921833,0.89967,0.000959623,Carlson,
0.921859,0.899804,0.000959474,Carlson,
0.929569,0.896497,0.00169479,Carlson,
0.929569,0.897046,0.00169375,Carlson,
0.93751,0.893562,0.00169739,Carlson,
0.960949,0.892278,0.00160005,Carlson,
0.960949,0.893238,0.00159833,Carlson,
0.964213,0.89388,0.00191546,Carlson,
0.964315,0.894508,0.00159506,Carlson,
0.965138,0.89376,0.00282749,Carlson,
0.975598,0.892969,0.000955874,Carlson,
0.975623,0.891782,0.000957141,Carlson,
1.00022,0.888829,0.00154769,Carlson,
1.00024,0.890282,0.00154515,Carlson,
1.0088,0.888989,0.00118108,Carlson,
1.0088,0.889579,0.00118029,Carlson,
1.0123,0.886674,0.00232137,Carlson,
1.0123,0.888129,0.00236301,Carlson,
1.0123,0.89067,0.00235627,Carlson,
1.0123,0.892119,0.00316675,Carlson,
1.01232,0.884621,0.00305671,Carlson,
1.01232,0.886762,0.00314035,Carlson,
1.01232,0.888354,0.00313472,Carlson,
1.01232,0.88849,0.00236204,Carlson,
1.01232,0.889988,0.00317432,Carlson,
1.02934,0.886818,0.000860988,Carlson,
1.03232,0.887344,0.00108688,Carlson,
1.03234,0.889196,0.00108461,Carlson,
1.03592,0.887687,0.00158338,Carlson,
1.03594,0.887459,0.00194578,Carlson,
1.05581,0.8834,0.000995839,Carlson,
1.0565,0.883517,0.000995563,Carlson,
1.06154,0.882664,0.00235329,Carlson,
1.06154,0.883659,0.00235064,Carlson,
1.07367,0.882252,0.00153545,Carlson,
1.07367,0.884372,0.00153177,Carlson,
1.0813,0.883121,0.000990854,Carlson,
1.08135,0.88235,0.000991709,Carlson,
1.08282,0.884876,0.00134712,Carlson,
1.08284,0.884155,0.00134821,Carlson,
1.08343,0.883425,0.000944407,Carlson,
1.08346,0.882658,0.000945223,Carlson,
1.10466,0.879796,0.00125968,Carlson,
1.10466,0.879885,0.00157444,Carlson,
1.10466,0.8802,0.0012591,Carlson,
1.10469,0.879703,0.0012598,Carlson,
1.10474,0.880103,0.0011243,Carlson,
1.10477,0.877173,0.00157927,Carlson,
1.10477,0.879111,0.00112556,Carlson,
1.10479,0.879739,0.00125973,Carlson,
1.10482,0.879151,0.00166574,Carlson,
1.10536,0.879779,0.000989628,Carlson,
1.10538,0.881215,0.00098801,Carlson,
1.11124,0.879518,0.00125851,Carlson,
1.11281,0.877955,0.00238575,Carlson,
1.11284,0.87448,0.00235002,Carlson,
1.11284,0.875744,0.00239176,Carlson,
1.11284,0.878178,0.0019351,Carlson,
1.11284,0.878448,0.0023844,Carlson,
1.11284,0.879796,0.00134759,Carlson,
1.11284,0.8802,0.00152657,Carlson,
1.11284,0.881501,0.00192781,Carlson,
1.11286,0.879389,0.00166279,Carlson,
1.11289,0.875694,0.00185031,Carlson,
1.13008,0.8754,0.000944482,Carlson,
1.13635,0.877828,0.00134266,Carlson,
1.13638,0.875495,0.00134623,Carlson,
1.13728,0.878861,0.000983266,Carlson,
1.13735,0.876258,0.000941345,Carlson,
1.14915,0.876544,0.00134233,Carlson,
1.14923,0.874745,0.00134507,Carlson,
1.15539,0.873853,0.000941169,Carlson,
1.15539,0.874346,0.000940639,Carlson,
1.16403,0.872301,0.00183784,Carlson,
1.17994,0.871621,0.000938765,Carlson,
1.17994,0.872425,0.0009379,Carlson,
1.18767,0.872191,0.00138287,Carlson,
1.1877,0.872367,0.00138259,Carlson,
1.19017,0.874187,0.00159961,Carlson,
1.19019,0.873295,0.00128988,Carlson,
1.19084,0.872525,0.000979264,Carlson,
1.19089,0.872787,0.00111245,Carlson,
1.19091,0.871047,0.00178347,Carlson,
1.2051,0.871745,0.000933727,Carlson,
1.20512,0.870185,0.000935396,Carlson,
1.21618,0.870749,0.0018657,Carlson,
1.22664,0.868536,0.00159968,Carlson,
1.22666,0.868889,0.00133252,Carlson,
1.23044,0.867052,0.000933844,Carlson,
1.23046,0.866383,0.000934561,Carlson,
1.23142,0.867317,0.0010667,Carlson,
1.2316,0.864674,0.00120366,Carlson,
1.23167,0.867338,0.00106662,Carlson,
1.23167,0.868315,0.00106542,Carlson,
1.23172,0.866133,0.00106809,Carlson,
1.23178,0.866617,0.00120092,Carlson,
1.23178,0.868439,0.00106524,Carlson,
1.2318,0.867504,0.00133298,Carlson,
1.23185,0.865987,0.00120177,Carlson,
1.23188,0.868208,0.0010655,Carlson,
1.23193,0.868691,0.00119801,Carlson,
1.23201,0.867619,0.0010662,Carlson,
1.23203,0.867261,0.00128885,Carlson,
1.23206,0.86677,0.00120064,Carlson,
1.24308,0.867503,0.00128407,Carlson,
1.24311,0.8675,0.00128407,Carlson,
1.24434,0.866413,0.00199451,Carlson,
1.24434,0.868494,0.00101697,Carlson,
1.25593,0.864891,0.000798198,Carlson,
1.25593,0.865645,0.000797503,Carlson,
1.25593,0.866575,0.000796647,Carlson,
1.26601,0.865794,0.00132641,Carlson,
1.26611,0.866448,0.00132538,Carlson,
1.26927,0.859319,0.00186983,Carlson,
1.29698,0.859936,0.0022523,Carlson,
1.297,0.859801,0.0010159,Carlson,
1.297,0.860463,0.00154474,Carlson,
1.29703,0.8624,0.00118897,Carlson,
1.29703,0.863149,0.00118794,Carlson,
1.29708,0.862572,0.00202523,Carlson,
1.30515,0.860398,0.00136809,Carlson,
1.30517,0.860748,0.00136753,Carlson,
1.32437,0.858237,0.00185098,Carlson,
1.34681,0.85758,0.00122913,Carlson,
1.34681,0.858633,0.00166606,Carlson,
1.34874,0.858361,0.00266952,Carlson,
1.34876,0.856825,0.00135907,Carlson,
1.34879,0.857349,0.00153348,Carlson,
1.34902,0.858992,0.00223013,Carlson,
1.34904,0.858946,0.00100579,Carlson,
1.36159,0.854546,0.0010538,Carlson,
1.36179,0.855405,0.0010527,Carlson,
1.36179,0.856545,0.0010513,Carlson,
1.36179,0.856939,0.00105081,Carlson,
1.36195,0.857363,0.00105026,Carlson,
1.36197,0.856573,0.00105122,Carlson,
1.37932,0.855094,0.00183684,Carlson,
1.38705,0.852846,0.00122573,Carlson,
1.38708,0.854068,0.00148625,Carlson,
1.40006,0.85189,0.00287889,Carlson,
1.40006,0.854372,0.00165273,Carlson,
1.40011,0.849483,0.00153099,Carlson,
1.40011,0.853628,0.00117532,Carlson,
1.4005,0.85355,0.0022636,Carlson,
1.40052,0.851805,0.000916013,Carlson,
1.4006,0.855976,0.00121538,Carlson,
1.40062,0.851098,0.00130965,Carlson,
1.42974,0.848626,0.00126465,Carlson,
1.42977,0.849669,0.00130665,Carlson,
1.43262,0.849678,0.00148012,Carlson,
1.43262,0.850243,0.00182717,Carlson,
1.43265,0.848761,0.00183035,Carlson,
1.45089,0.847325,0.00112803,Carlson,
1.45089,0.849059,0.00112573,Carlson,
1.45164,0.846347,0.00217146,Carlson,
1.45164,0.848386,0.00129974,Carlson,
1.45164,0.850161,0.00134027,Carlson,
1.46989,0.848425,0.00116803,Carlson,
1.46994,0.846688,0.00125711,Carlson,
1.46994,0.847555,0.00151566,Carlson,
1.4704,0.845694,0.00130187,Carlson,
1.4704,0.846778,0.00160358,Carlson,
1.4905,0.843605,0.00147317,Carlson,
1.49445,0.843255,0.00108232,Carlson,
1.49451,0.844591,0.00108059,Carlson,
1.49453,0.844892,0.001037,Carlson,
1.49456,0.844717,0.00108042,Carlson,
1.49466,0.841894,0.00108402,Carlson,
1.49471,0.843882,0.00108146,Carlson,
1.50142,0.844275,0.00133547,Carlson,
1.50142,0.844404,0.00228287,Carlson,
1.50145,0.845392,0.00116161,Carlson,
1.50486,0.838542,0.00304197,Carlson,
1.50512,0.84056,0.00286111,Carlson,
1.50527,0.844223,0.00284861,Carlson,
1.5125,0.842221,0.00138239,Carlson,
1.51316,0.842293,0.00142527,Carlson,
1.51571,0.839521,0.00307533,Carlson,
1.51571,0.841727,0.00276486,Carlson,
1.51571,0.846122,0.00339515,Carlson,
1.51576,0.841507,0.00276556,Carlson,
1.51576,0.842888,0.00314929,Carlson,
1.51586,0.840503,0.0031149,Carlson,
1.51586,0.842577,0.00315039,Carlson,
1.5163,0.843187,0.00314783,Carlson,
1.5164,0.837901,0.00277709,Carlson,
1.51643,0.842874,0.00310578,Carlson,
1.51645,0.836289,0.00299979,Carlson,
1.51653,0.840446,0.00255231,Carlson,
1.54675,0.840094,0.00120431,Carlson,
1.54678,0.837507,0.00146689,Carlson,
1.55028,0.840131,0.00115685,Carlson,
1.5503,0.839143,0.00115821,Carlson,
1.55038,0.839909,0.0021857,Carlson,
1.55038,0.840765,0.0012844,Carlson,
1.5504,0.839349,0.00128656,Carlson,
1.5504,0.839778,0.00132876,Carlson,
1.5504,0.842004,0.0012825,Carlson,
1.55583,0.836898,0.00137889,Carlson,
1.55583,0.838189,0.00137676,Carlson,
1.59772,0.835248,0.00141263,Carlson,
1.59774,0.835075,0.00141291,Carlson,
1.59823,0.83719,0.00114917,Carlson,
1.59828,0.836248,0.00225829,Carlson,
1.59864,0.834554,0.00123808,Carlson,
1.59864,0.835962,0.00106552,Carlson,
1.59864,0.839449,0.0019524,Carlson,
1.60628,0.834103,0.0011983,Carlson,
1.60628,0.834274,0.0010269,Carlson,
1.60628,0.837648,0.00106538,Carlson,
1.62969,0.83218,0.000981344,Carlson,
1.62971,0.831324,0.000982349,Carlson,
1.62971,0.832519,0.000938289,Carlson,
1.62977,0.831191,0.000982495,Carlson,
1.641,0.829518,0.0012817,Carlson,
1.64102,0.829644,0.0012815,Carlson,
1.64542,0.832538,0.00228812,Carlson,
1.64544,0.828671,0.00114939,Carlson,
1.64547,0.831983,0.00131442,Carlson,
1.64588,0.832244,0.00203441,Carlson,
1.64591,0.830332,0.00148683,Carlson,
1.64593,0.831773,0.00106018,Carlson,
1.66541,0.830112,0.000807254,Carlson,
1.66546,0.829938,0.000892407,Carlson,
1.68456,0.826736,0.00123216,Carlson,
1.68461,0.826562,0.00123241,Carlson,
1.69204,0.828798,0.00109574,Carlson,
1.69217,0.827015,0.00215391,Carlson,
1.69219,0.828195,0.00126519,Carlson,
1.69224,0.828062,0.00134973,Carlson,
1.69224,0.829832,0.00134686,Carlson,
1.69227,0.82616,0.00232519,Carlson,
1.72221,0.822893,0.00283814,Carlson,
1.72249,0.824942,0.00274643,Carlson,
1.72259,0.821376,0.00271586,Carlson,
1.72267,0.82332,0.00283641,Carlson,
1.72668,0.822888,0.000804263,Carlson,
1.7285,0.823598,0.0011413,Carlson,
1.73719,0.822926,0.0013452,Carlson,
1.73722,0.823512,0.00117621,Carlson,
1.73722,0.8254,0.00234703,Carlson,
1.7679,0.819623,0.00101074,Carlson,
1.76808,0.819398,0.00101098,Carlson,
1.76826,0.818582,0.00101195,Carlson,
1.76837,0.818869,0.00101157,Carlson,
1.77284,0.820361,0.00121965,Carlson,
1.77405,0.820429,0.00121925,Carlson,
1.78037,0.820599,0.00121131,Carlson,
1.78037,0.820599,0.00137839,Carlson,
